9057,,10,,10,,,,6,8,,10,
9058,,,,,,,,,,,,
9059,9,8,9,9,9,,8,8,5,8,,
9060,,9,,9,,,,8,9,,,
9061,,,,,,,,,,,,
9062,,,,,,,,8,,,,
9063,,,,,,,,,,,,
9064,,,,,,,,-1,,-1,,
9065,9,,,,,,,7,8,,7,
9066,10,,10,,,,10,10,8,,,
9067,,,,,,10,,9,9,,10,
9068,10,,,,,10,,9,9,10,10,
9069,8,8,8,7,,,10,9,9,,,
9070,10,,,,,,,10,9,,,10
9071,,,,,,,,,,,,
9072,,,,,,,,9,,,,
9073,9,9,9,9,10,9,,,,,,
9074,,,,,,,,,,9,,
9075,,,,,,,,,-1,,-1,
9076,,,7,,,,,7,9,,,
9077,,,,,,,,,,,,
9078,,8,,8,,,,,9,7,,9
9079,,,,,,,,,,,,
9080,,,,,,,,10,9,,,
9081,9,,-1,,,,-1,,,,,
9082,8,,,7,8,,,7,,8,,7
9083,8,9,,8,9,9,,,9,,8,
9084,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1
9085,,,,,,,,,,10,10,
9086,9,,,,8,10,,,10,,7,
9087,,,,,,,,,,8,,
9088,-1,,-1,,,,-1,,,,,
9089,,,,,,-1,,,,-1,,
9090,,,,,,,,9,,,,
9091,8,9,7,9,9,10,8,9,7,7,7,8
9092,9,,,,10,,,10,10,10,,8
9093,,,,,,,,,,,,
9094,,10,10,10,10,10,,10,7,,7,
9095,,,,,,,,7,8,,,
9096,,,,,,,,,,,,
9097,,,-1,,,10,,9,-1,10,10,
9098,,,,,,,,,,,,
9099,,,,,,,,,9,,,
9100,,5,,6,,10,,8,9,8,8,
9101,10,,,,10,,,10,9,,,
9102,,,,,,-1,,-1,-1,-1,-1,
9103,,,9,,,8,,,,8,,
9104,,,10,,,8,,,,,9,
9105,,,,,,,-1,-1,-1,-1,,-1
9106,,,,,,,,8,10,,,
9107,,,,,,,,,,,,
9108,8,8,,8,,,,,,,7,9
9109,,,,,,,,9,8,,,
9110,,,,,9,,,,,7,9,
9111,10,,,,,,,9,9,,,
9112,10,8,,8,10,10,9,8,9,,,
9113,,,,,,,,,,,,
9114,,-1,,-1,,-1,,-1,-1,,-1,
9115,,,,,,,,,,,,
9116,,,10,,,,,,,,,
9117,,,,,,,,,,7,,
9118,,,,,10,5,,,,10,7,
9119,,,,,,,,,,,,
9120,,,,,,,,8,,10,10,
9121,,,-1,,,,-1,10,10,,,8
9122,10,,,,9,,,9,9,6,,
9123,,8,8,8,10,,,6,6,8,,7
9124,,,,,,,,,,,,
9125,,,,,8,,,,6,,5,
9126,,-1,,-1,,,,,-1,,,
9127,,,,,,,,,,,,
9128,,9,10,9,,,10,6,8,,,9
9129,,,-1,,,,-1,10,10,,-1,
9130,-1,-1,-1,9,,,-1,-1,-1,10,-1,-1
9131,9,8,,7,,,,10,7,,8,9
9132,8,,,,,,,,8,,,9
9133,,,,,,,,9,10,,8,
9134,,,,,-1,,,-1,-1,-1,,
9135,,,-1,,,-1,,,,-1,7,
9136,,9,,9,9,9,,,10,,10,
9137,,,,,,,,7,6,,,
9138,,,,,,,,,,,,
9139,10,10,10,8,9,,10,10,10,,8,
9140,,,,,,,,9,7,8,,10
9141,,8,8,9,9,7,7,9,10,,6,
9142,9,,,,,,,9,9,,,9
9143,,,10,,8,9,,10,,,10,
9144,,-1,,-1,,,,,,,,
9145,10,10,,10,,,,10,9,8,10,
9146,,,,,,-1,,-1,-1,-1,-1,-1
9147,,,,,,10,,,,,10,
9148,-1,,,,,,,,-1,,,
9149,10,,,,,,,,,,,10
9150,10,,,,10,,10,-1,-1,,-1,8
9151,,,10,,,,,,9,,,
9152,,,,10,,,,10,,,10,
9153,,,-1,,,-1,,-1,-1,-1,-1,
9154,,9,,9,9,8,,7,10,,10,
9155,8,,,,,,,,10,,,10
9156,-1,,,-1,,,,,,,-1,-1
9157,,,-1,,,,-1,,,-1,,
9158,,,,,,,,,,,,
9159,,9,10,9,10,,,10,9,,9,9
9160,,,,,,,,,,,,
9161,,,,,9,,,,10,,,
9162,10,10,,10,10,,,10,10,10,10,10
9163,,,,,,,,6,10,,,
9164,,10,,10,,10,,6,8,,,
9165,-1,,-1,,-1,-1,-1,-1,-1,-1,-1,-1
9166,,,,,,,,8,9,,,
9167,,7,,7,8,,,8,9,,,
9168,,,,,,,,,,,,
9169,,,,,,-1,,,,-1,,
9170,,,,,,,,,,,10,
9171,,,,,,-1,-1,,-1,-1,,
9172,,,,,,,,,,,,
9173,10,10,10,10,,10,10,10,10,,,
9174,8,,,,,,,-1,-1,,,8
9175,10,,9,,,,,10,9,,,
9176,,,9,,,,8,,9,,8,
9177,,,,,,,,,,,,
9178,10,8,10,8,,,10,10,8,,,9
9179,10,,,,,,,8,10,10,,
9180,,,,,,,,10,,,,
9181,8,9,,9,8,,,9,,,8,8
9182,,,,,,,,,,,,
9183,,,,,,8,,9,,,,
9184,,,7,,,,8,7,7,,,8
9185,,,,,,,,,,,,
9186,-1,,-1,,-1,-1,-1,,,-1,-1,
9187,8,,9,,,9,,8,8,8,,7
9188,,,,,,,,,8,10,10,
9189,,,,,,,,7,8,,,
9190,,,,,,,,,10,,10,
9191,,,,,,,,10,10,,8,
9192,10,,7,9,10,,,9,9,,,9
9193,,,,,,,,,,,,
9194,9,,,,,,8,10,8,,9,
9195,,,,,,,,9,,,9,
9196,9,10,,10,9,9,,10,10,9,,
9197,,,,,,,,,,,,
9198,,,,,,,,10,8,,,
9199,10,10,8,10,10,,10,,7,,,8
9200,,,,,,,,,,,,
9201,9,,8,,,8,8,8,7,,7,
9202,10,,10,,,,10,-1,,,,
9203,,,5,,,9,,,,9,7,
9204,,-1,-1,-1,,,,-1,-1,,,
9205,9,,,,,9,,8,,9,7,
9206,,,,,,10,,,10,9,-1,
9207,,,,,,,,7,,8,,
9208,,,,,,,,,,,,
9209,9,9,,10,9,7,8,10,8,9,10,8
9210,,,,,,,,,,,,
9211,,10,,9,,,,10,9,,,
9212,,,,,,,,9,8,10,10,
9213,,,,,-1,,,-1,,,,
9214,,,,,,,,7,,,,
9215,10,9,,10,,,,,,,,
9216,9,,,,,,,,,7,,7
9217,,,,,,,,,,,,
9218,,,,,10,,,10,,,10,10
9219,10,,,,,,,,,,,
9220,,,,,,,,,,,,
9221,,,,,,,,,8,,9,
9222,9,7,8,9,9,8,,8,7,,,8
9223,,,,,,,,10,,,,
9224,,-1,,-1,,-1,,-1,-1,,,
9225,,10,,10,,,,,,,,
9226,,,,,,,,,9,10,,
9227,,,,,,,,6,4,,7,8
9228,,,,,,,,-1,-1,,,
9229,,,,,,9,,10,,,,
9230,,,,,,,,7,,,,
9231,,8,,8,,10,,8,7,,10,
9232,10,,,,10,10,,8,9,8,8,
9233,10,,,,,,,10,8,,,
9234,-1,,,,,,,,-1,,,-1
9235,8,,,,,,,,8,,10,
9236,,,,,,10,,,,,9,
9237,9,,9,,10,,,9,7,9,,
9238,,,,,,,,,,,,
9239,,,-1,,,,8,,,,,
9240,,9,,9,9,,,9,7,,,
9241,,4,9,5,,,8,6,9,,,10
9242,8,,10,,,,,8,8,,,
9243,,,,,,5,,,,,10,
9244,10,,,,,,,,,,,
9245,,,,,8,,,7,7,7,8,
9246,10,9,8,,10,7,10,10,,,,
9247,,,,,10,9,,7,7,8,10,
9248,,,,,10,,,9,8,,9,
9249,,,8,,8,,9,10,7,,,9
9250,,,,,,,,,,,,
9251,10,10,10,10,10,8,,9,8,,9,9
9252,,,,,,,,-1,-1,-1,,
9253,,,,,,,,-1,,,,
9254,,,,,,,,,,,-1,
9255,,,,,,,,7,7,8,7,
9256,,,,,,,,,,,,
9257,10,,,,10,,,10,8,,,10
9258,10,,10,,,,10,,,,,8
9259,,,,,,9,,10,10,,,
9260,,,,,,,,,,,,
9261,,,,,,,,,,,,
9262,,,,,,,,,,,,
9263,,,,,,,,,,,,
9264,,,,,,,,10,,,,
9265,,,8,,,,,8,10,,9,
9266,10,-1,-1,-1,,-1,-1,-1,-1,-1,10,-1
9267,10,,,,,,,10,-1,,,10
9268,10,9,,9,10,,,9,,9,,
9269,9,,,,,,,7,5,8,,
9270,-1,-1,,-1,-1,,,-1,,,,
9271,9,8,,9,,,,,8,,,7
9272,9,,,,,,,,,,,
9273,,,,,,,,,9,,,
9274,10,,9,,,,9,8,,,,
9275,10,,10,,,,10,8,7,,6,5
9276,9,9,,8,10,,,8,9,8,8,
9277,,,,,,,,,,,,
9278,10,,10,9,,,10,,9,9,,9
9279,8,10,,9,,,,9,,,,
9280,,,8,,9,,8,,8,9,7,
9281,10,,,,,,,7,10,,10,10
9282,9,,,7,,,,8,6,,,8
9283,,10,9,10,,,,,,,8,
9284,,,,,,,,,,,,
9285,10,,,,,,,,10,,,9
9286,,,,,,,,,,,,
9287,,,10,,,,10,6,,,,
9288,,,,,,10,,,,,,
9289,,,,,,,,,,8,,
9290,,,,,,,,9,,,,
9291,,,,,,,,,10,7,,
9292,10,8,,7,9,,,9,,,,9
9293,10,,7,,10,,,8,,,,
9294,,,,,,,6,,,,,
9295,,,,,,,,,,,,
9296,,,,,,,,,,,,
9297,8,,,,,,,,9,,,7
9298,,,,,,,,,,,,
9299,,,,,,,,,,,,
9300,,,,10,,,,,10,7,,
9301,,6,6,8,,,,8,,,8,
9302,,,,,,,,,9,,,
9303,-1,-1,,-1,,-1,,,-1,-1,-1,-1
9304,9,,,,,,,,10,,,
9305,-1,-1,,-1,,,,-1,-1,-1,,-1
9306,,,,,,,,,,,,
9307,,,,-1,,,,,-1,,,-1
9308,10,,,,10,,,10,8,,8,
9309,,7,,10,,,,,,9,10,
9310,8,,,,,,,,,,9,
9311,9,,,,,9,,,8,9,8,9
9312,,8,,7,9,,,8,7,,,
9313,-1,-1,,-1,,,,-1,-1,,,
9314,,,,,,,,,,,,
9315,,,,,,,,,,,,
9316,10,10,,10,,10,,10,8,-1,9,
9317,,,8,,,,,,7,,,
9318,,-1,,,-1,-1,,-1,-1,,-1,-1
9319,8,,,,,,,,9,7,,7
9320,,,9,,,,,,,,,
9321,-1,,-1,,,,-1,10,-1,-1,,-1
9322,10,,,,10,,,10,8,,10,8
9323,,,9,,,,9,,,,,
9324,,,,,,,,,,,,
9325,,,,,,,-1,-1,-1,,-1,-1
9326,,,,,,,,8,,7,,
9327,10,,,,,,,,,,,
9328,10,,,,,,,10,9,10,,
9329,,,7,,8,,9,9,6,,,
9330,,,,,,,,,,8,9,
9331,10,,,,,,,7,,,,7
9332,,,,,,,,10,7,,,
9333,10,9,,8,,7,,7,10,,9,
9334,,,,,,,,,,,,
9335,,,,,,,,,,,,
9336,,-1,,-1,,,,-1,,,-1,
9337,,,,,,,,,,,,
9338,,,,,,,,10,,,,
9339,,,,,,,,9,,,,
9340,,,,,,,,,,,,
9341,,,,,,,,,,,,10
9342,9,,,,,,,8,8,,,
9343,10,,,,,,,,,,,
9344,,,10,,,,10,,,9,8,
9345,,,-1,,-1,-1,,,,-1,-1,
9346,,,,,,,,,,8,,
9347,10,,9,,9,10,9,10,9,10,10,
9348,,,,,,10,,,,9,,
9349,,,,,,,,,,,,
9350,,,,,9,,,9,9,9,,9
9351,,,,,,,,,,,,
9352,,,,,10,,,,,,,
9353,,,,10,10,,-1,-1,10,,10,-1
9354,,,,,,,,,,,,
9355,8,8,8,8,10,,,10,9,9,10,
9356,,,,,,,,,,,,
9357,,,,,,-1,,10,,10,-1,
9358,-1,-1,,-1,-1,,,-1,-1,-1,-1,-1
9359,9,6,,7,8,,,9,9,,,7
9360,,,,,,,,,,,,
9361,10,,,,,,,,,,,
9362,-1,-1,,-1,,,,-1,-1,,,
9363,,,,,,,,,,,,
9364,10,,,,,,,8,10,,,
9365,,,10,,,,,,,,,
9366,,,-1,,,,,,-1,,-1,
9367,-1,,,,,,,,8,5,9,9
9368,,10,,10,,,,10,,,,
9369,,,10,,10,,,10,10,,,
9370,,,,,,,,,-1,-1,,
9371,10,10,,10,,,,9,10,,10,10
9372,,10,,10,7,,,9,9,5,8,
9373,,,,,,,,,,,,
9374,,,,,,,,,,,,
9375,,,,,,,,,,,,
9376,10,,10,,,,7,5,8,,,
9377,,,10,,,,,,10,10,,
9378,10,,10,,,,10,,,,,10
9379,10,10,8,10,9,,9,10,8,8,,
9380,,,,,,,,8,,,,
9381,9,,8,,10,,8,10,8,,,
9382,,,,,,,,,-1,,,
9383,,9,,9,,,,,6,,,
9384,,,,9,10,,,8,9,,,9
9385,,,,9,10,,,9,9,9,8,
9386,,,7,,,,10,,,10,,
9387,,,,,,,,,,,,
9388,,,,,,,,10,8,7,,
9389,,,,,,,,9,,8,10,
9390,,9,,9,,,,,7,,8,8
9391,,,,,,,,,,,,
9392,9,,,,9,,,9,9,,,8
9393,,,,,,,,,7,,,
9394,,,,,9,,,9,,,,
9395,10,,,,,,,,,,,
9396,10,9,,9,10,9,,9,,10,8,
9397,9,,,,,,,9,9,,,
9398,,,,-1,,,,-1,-1,-1,-1,
9399,9,,,,8,,,9,,,7,
9400,-1,,-1,,,,-1,-1,-1,,,
9401,,,,,,,,10,,,,
9402,9,6,9,8,8,,,8,8,9,6,8
9403,,9,,10,,10,,10,,9,10,
9404,10,,,,8,10,,9,9,,8,
9405,,8,,8,,,,,,,,
9406,,,,,,,,,,,,
9407,-1,-1,,-1,,-1,,,,,,
9408,8,4,8,5,6,8,6,7,6,,4,8
9409,,9,,9,10,,,10,9,,8,
9410,,,8,,,,,10,,,,
9411,,,,,,,,,,,,
9412,,,,,,,,,,8,,
9413,,,9,,,,,,9,-1,8,-1
9414,,,,,,,,9,,,,
9415,,,,,,,,,,,-1,
9416,,,,,,,,,-1,-1,10,
9417,,,,,,,,10,10,,,
9418,-1,-1,,10,,,,9,9,,,-1
9419,,10,,10,10,10,,10,,10,10,
9420,,,,,,,,,,,,
9421,,,,,,,,,,,,
9422,,,10,,,,9,10,10,,,8
9423,10,,,,,,,9,9,,,10
9424,,9,,9,,,,9,8,,,
9425,,,,,,,,,,,,
9426,,10,,10,10,10,,10,10,,10,
9427,10,,9,,,10,10,10,10,8,,7
9428,8,,,,,9,,,,8,8,8
9429,,,,,9,,,9,,4,9,
9430,10,,,,,,,10,,,,
9431,,,,,,10,,9,,,9,
9432,9,6,,6,9,8,,5,10,7,8,9
9433,,,,,,,,10,10,-1,,
9434,,,,,,,,,9,,,
9435,10,,,,,,9,,,,,
9436,,,9,,,,9,8,8,9,,
9437,,,10,,,,,,10,,10,
9438,,,,6,9,8,,,10,7,,
9439,-1,,-1,,-1,,-1,-1,-1,,,-1
9440,10,,,,,,,,9,,,
9441,,,10,,,,10,10,9,,,8
9442,10,,-1,,,,8,8,8,-1,,-1
9443,-1,,,,-1,,,,-1,,,
9444,,,,,,,,,,,,
9445,,8,7,8,10,9,7,,8,7,7,
9446,,,,,,,,,,,10,
9447,,,,,,,,10,,,,
9448,,8,,8,10,,,9,8,,7,
9449,,,,,,,,7,8,,7,
9450,,,,,,,,,,,,
9451,10,9,9,9,10,10,,9,9,10,6,9
9452,9,,,,,,,9,,,,10
9453,,,,,,,,,8,,8,
9454,9,8,,9,,,8,,,,6,
9455,,,,,,,,,,10,,
9456,,,,,,,,,8,,,
9457,,,,,,,,-1,-1,,-1,
9458,,,,,,,,,,,,
9459,9,7,,7,,,,9,10,,8,7
9460,,,,,,,,9,,,,
9461,,,10,,,,9,9,10,,,
9462,,,10,,,,8,10,,,,
9463,,,,,,,,,,,,
9464,,,,,,,,,,10,,
9465,,,7,,,7,,10,10,,10,9
9466,,,,,,,,,,,,
9467,10,,,,,,,9,8,,8,
9468,,,8,,,,10,,10,,10,
9469,,,,,,,,,-1,,,
9470,,,,,,,,,,,,
9471,,,,,,,,8,8,7,,
9472,10,9,,8,9,,,9,9,8,,9
9473,10,,10,,,,8,7,8,,,
9474,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,
9475,,,,,9,,,8,6,9,8,
9476,6,,,,,,,8,9,,10,5
9477,9,,8,,10,,,,,9,,
9478,10,7,,8,9,,,10,,7,,
9479,,,9,,,8,,8,,8,8,
9480,,,,,10,,,10,8,10,10,
9481,10,,,,,,,,,,,10
9482,,,,,,-1,,,-1,,,
9483,10,-1,,-1,,,,-1,10,,,
9484,,,,,,,,,,,10,
9485,10,,,,,,,8,,10,,
9486,10,,10,10,,,10,10,9,8,8,
9487,,10,,10,,10,,9,9,,10,9
9488,10,,,,,,,,9,,,
9489,9,,,,,,,,,,,
9490,,8,,9,,,,,8,9,10,
9491,9,,10,,,,10,10,10,,,
9492,,,10,,,,10,,,,,
9493,,9,,9,,9,,8,,,,
9494,,,,,,8,,8,10,,,8
9495,10,,,7,10,,,8,8,,,
9496,,,10,,,,10,8,10,,9,8
9497,8,,,,,,,,9,,,
9498,,,,,,,,,,,9,
9499,,,,,,,,,,,,
9500,9,9,9,8,10,,9,8,8,8,7,6
9501,,,,,,,,8,10,,,
9502,10,,,,,,,,,10,10,
9503,,,,,,,,,,,,
9504,,,,,,,,,,,,
9505,10,,,,10,,,,8,,,
9506,10,,,,,,,,-1,,,
9507,,,,,,,,,,,8,
9508,,,,9,,,,10,8,,,
9509,,,,,10,,,8,10,,7,
9510,,,,,,9,,10,,9,8,
9511,10,,,,,7,,,7,,7,
9512,,,,,,7,,7,8,7,8,
9513,10,,9,9,,,9,8,,6,8,
9514,,,,,,,,,,,,
9515,,,-1,,,,,,,,,
9516,,,,,,,,8,,,,
9517,,,,,,,,,,,,
9518,,,-1,,,-1,,,,10,10,
9519,,10,10,10,,,10,,10,10,,
9520,,10,9,10,,,,,9,10,10,
9521,9,7,6,7,8,8,,,,8,7,10
9522,,10,,10,10,9,,10,10,,10,
9523,9,10,,10,10,,,8,8,9,9,
9524,,,,10,,,,,,,,
9525,,,,,,,,,,,,
9526,,10,,10,,,,,,7,,7
9527,,8,8,9,,,,9,-1,,,
9528,,,,,,,,8,6,,,8
9529,,,,,,,,,,,,
9530,9,9,,9,,8,,8,,8,8,7
9531,,6,,5,9,9,,9,4,6,7,
9532,10,,10,,8,,,7,10,,,
9533,9,,,,,,,10,10,,,
9534,9,,,,,,,9,7,7,6,
9535,,,,,,,,,,,,
9536,,,,,,9,,,10,,6,
9537,,,,,,,,,,,,
9538,,,,,,,,9,,,10,
9539,,,,,,,,,,,,
9540,-1,,,,,,,,-1,,,-1
9541,,,,,,,,,,,,
9542,10,,10,,,,9,8,9,,10,8
9543,,,,,,,,9,8,,,
9544,,,10,,,,,,,,,
9545,,,,,,,,,,,,
9546,,,,,,,,,9,10,,
9547,,,,,,,,,8,,,
9548,,9,,9,,,,,9,,,
9549,,,,,10,,,10,9,,,
9550,,,,,,,,,,,,
9551,,,,,,,,,,,,
9552,10,,,-1,,,,8,9,,,10
9553,,,,,,,,,9,,10,10
9554,,,-1,,,,,-1,-1,7,,-1
9555,,,,,9,9,,,,,8,
9556,,,,,,,,,,,,
9557,,,10,,,8,,,,,,
9558,,,,-1,,,,7,6,,,7
9559,,,,,,,,,,,,
9560,9,9,,9,,9,,9,9,8,,
9561,,,,,,,,9,9,10,10,
9562,10,10,,10,10,10,,8,9,,7,7
9563,,,,,,,,,8,8,,
9564,,,,,,,,,,,,
9565,,,,,,,,,,,,
9566,,9,,8,,,,,,,,
9567,-1,-1,,-1,10,,,-1,-1,,10,-1
9568,,,,,,,,,,,,
9569,,,,,,,,10,,-1,-1,
9570,,,,,,,,,9,,10,
9571,,9,,9,10,,,10,9,,8,8
9572,,,,,,,,,-1,,-1,-1
9573,10,9,,9,,,,9,1,10,10,
9574,,,,,,,,5,,,,
9575,,,,,,,,,10,,,
9576,,,,,,,,,9,,8,9
9577,,,,,,10,,9,,,,
9578,-1,,,,,,,,-1,,,-1
9579,,,,,,,,,,,,
9580,10,,10,,10,10,10,,10,,,
9581,9,-1,,-1,10,-1,,-1,-1,-1,-1,-1
9582,,,,,,,,,,,,
9583,,,,,,,,,,9,,8
9584,,,10,,,,8,7,,,,
9585,,,,,,,,10,,,,
9586,,,,,,,,,,,,
9587,,,,,,,,,,,,
9588,9,,,,,,,10,,,10,
9589,,,,,,,,8,,,,
9590,,,,,,,,10,,,,
9591,,,,,,,,,10,,10,
9592,,,,,,,,,7,8,,
9593,,,,,,,,,,,,
9594,,,,,10,8,,9,,,8,9
9595,,,,,10,9,,,,9,10,
9596,,,,,,,,,9,,,
9597,10,,,,,,,10,10,9,,
9598,,,,,,,,8,9,8,,
9599,,,,,,,,-1,-1,,,
9600,10,,,,,,,,10,,,
9601,9,10,,9,10,9,,10,9,,,9
9602,,,,,,,,10,10,,9,10
9603,,,,,,,,,,,,
9604,,,,,,,,,10,,,
9605,,,,,9,,,,4,,,
9606,,,,,,,,,6,,,
9607,,,,,,,,,-1,,,
9608,,,,,,,,,10,,,
9609,10,,,,10,,,,,,,
9610,,10,,10,,,,10,7,,,
9611,,,,,,,,9,9,,,
9612,10,,10,,,,,,6,,,
9613,,,,,,,,10,,,,
9614,,,,,,,,,,,,
9615,10,9,,8,9,,,7,8,8,8,
9616,,,,,,,,,,,,
9617,10,,,,,,,,8,,,
9618,,,,,,,,,,,,
9619,,,,,,,,10,,,,
9620,,,,,,,,10,,,,
9621,9,,,,,,,,10,,,10
9622,,,,,,,,,8,,6,
9623,,,,,,,,,,10,9,
9624,10,,,,,,,,,,,
9625,10,10,-1,9,10,,10,9,9,,8,8
9626,,9,9,9,,,,9,9,,10,8
9627,,,10,,,,,,10,,,
9628,,,,9,,,,,,,,
9629,9,,9,7,8,,8,,,,6,8
9630,10,9,,8,9,10,,7,6,9,,9
9631,10,10,10,9,,,,,8,8,,
9632,,,,,,,,,,,-1,
9633,,,7,,,,,,,9,,
9634,10,,,,,,,10,,,,
9635,8,9,,9,,,,5,,,5,9
9636,,,,,,,,10,10,,,
9637,,,10,,,,,,8,,,
9638,,,,,,,,,,,,
9639,,,,,,,,,,,,
9640,8,10,,8,9,10,,,8,9,10,
9641,,,-1,,,,-1,-1,,,,
9642,9,10,,10,9,,,9,9,,9,8
9643,,,,,,,,10,9,,,
9644,,,,,,,,,9,,,
9645,10,10,,8,9,,,10,9,,9,10
9646,,,,,,,,,10,,,
9647,,,,,,,,,9,8,8,
9648,10,8,,8,,,,10,10,,,
9649,,,,,-1,,,,,,,
9650,,,-1,,,,,,-1,-1,-1,
9651,,10,,9,,,,9,,,,
9652,,,,,,,,,10,,,
9653,,,,,,,,,,,,
9654,9,,,,10,7,,,,,,
9655,8,10,,10,,,,-1,,10,10,5
9656,,,,,,,,-1,,,,
9657,,,,,,,,,,,10,
9658,9,,,,,,,7,5,,9,8
9659,,,,,,,,,,,,
9660,,,,,,,,,,,,
9661,,,,,,10,,,,,,
9662,,,,,,,,,,,10,
9663,,,,,,,,,,7,,
9664,,,,,,-1,,-1,,-1,-1,
9665,,,,,,,,-1,,-1,,
9666,,,,,,,,,8,,,
9667,,,,,,10,,,,,10,
9668,,,,,,,,9,7,,,
9669,,,,,,,,,,,,
9670,,,,,,,,,,,,
9671,,,,,,,,,,,,
9672,,,,,,,,,,,,
9673,10,10,,10,10,9,,10,8,9,9,9
9674,,,,,,,,,8,8,,
9675,-1,,-1,,,,,,,,-1,
9676,,,,,,,,,,-1,,
9677,10,,,,10,,,8,7,,7,8
9678,,,,,,,,,,7,,
9679,,,,,,,,,,,,
9680,,,,,,,10,,,,,
9681,9,,,,,10,,7,8,7,7,8
9682,,8,,8,,,,,,,,
9683,,,,,,,,10,9,,,
9684,,,,,,,,,8,,6,
9685,,,,,,,,,,,,
9686,10,10,,10,,,,10,9,10,,9
9687,,10,,9,,-1,,,-1,-1,10,
9688,9,10,,9,,10,,9,8,,9,7
9689,10,10,10,9,9,,10,10,10,,,10
9690,9,,,,7,,,,,8,10,
9691,10,10,,10,10,,,8,8,9,,
9692,,,10,7,,9,8,8,,10,10,
9693,,,,,,,,,,,,
9694,,,,,,,,,,,,
9695,9,7,,7,,,,,5,,,
9696,-1,,,,10,,,-1,-1,10,,
9697,,,,,,,,,,,,
9698,,,,,,,,-1,-1,,10,-1
9699,9,,,,,9,,,9,,10,
9700,10,,9,,10,10,,10,10,10,9,
9701,,,10,,,,10,10,10,,,-1
9702,,7,7,8,8,,,,6,,7,
9703,,,,,,,,10,10,,,
9704,,,,,,,,,,,10,
9705,,,,,,,10,10,9,,,
9706,,,,,9,,,,,,,
9707,,,,,,,,,,,,
9708,,,,,10,,,10,9,10,5,5
9709,-1,,-1,,,,-1,-1,-1,,,
9710,10,,,,,,,,,10,,
9711,9,,,,,,,8,,8,,
9712,,,,,,,,,,,,9
9713,,10,10,9,8,10,8,10,9,7,9,
9714,,,,,,,,10,7,,,
9715,,,,,,,,,,,,
9716,10,,9,,10,9,9,,8,9,9,
9717,10,,,,,,,,,,,
9718,,,,,,,,,,,,
9719,,,9,,10,9,8,9,8,,9,
9720,,,10,,,,,,10,,,
9721,9,,,,,,,,,,,
9722,-1,,10,,-1,,9,-1,10,9,9,
9723,,,,,,,9,5,,9,,
9724,,5,,7,8,,,7,,,,
9725,,,,,,,,,8,,,9
9726,,,,,,-1,-1,-1,,,-1,
9727,8,7,9,8,,10,,9,8,7,7,6
9728,7,,7,,,,8,,8,,,
9729,,,10,,,,9,,10,,,
9730,,,,,,,,,,,,
9731,,,,,,,,,,,,
9732,,,,,,,,9,9,,,
9733,10,,,,7,,,8,,9,9,8
9734,,,,,,,,,,,,
9735,9,,,,,9,,,8,9,9,
9736,,,,,,,,10,,,,
9737,,,10,,,10,10,,,10,,
9738,,,7,,,,6,,7,,,
9739,10,,,9,,,,10,10,,,10
9740,,,,,,,,,,,,
9741,,,,,,,,,,,,
9742,-1,,,,10,,,9,9,,-1,
9743,,,,,,,,,10,,,
9744,,,,,,,,,,,,
9745,,,,,,,,,,,,
9746,10,10,10,10,9,10,10,9,9,9,10,
9747,10,8,,,,,,10,,,,
9748,,,,,9,,,,,,,
9749,,,,,,,,,,7,7,
9750,,9,,8,9,10,,10,7,9,8,9
9751,,,10,,,,10,8,,,,
9752,7,8,,8,8,,8,9,9,7,6,8
9753,9,10,9,10,10,8,9,9,10,,10,
9754,10,10,10,10,10,,,-1,10,6,,
9755,9,,10,,10,,8,7,9,8,9,8
9756,,,,,,,,,,,,
9757,10,9,,9,,10,,10,10,-1,,9
9758,,,,10,,8,,10,10,,6,
9759,,,,,,,,,8,8,8,
9760,,,,,,,,,10,,,
9761,,,,,,,,,,,,
9762,10,8,,9,10,,,9,10,,,
9763,10,8,,,8,10,,,,,,
9764,,,,,,,,,,,,
9765,,,,,,,,,,,,
9766,,,,,,,,,-1,8,,
9767,9,,,,,,,,,,,
9768,,,,,,,,,,,,
9769,8,10,,9,,,,,7,,,
9770,,,,,,,,9,10,,,
9771,,,,,,,,,,,,
9772,9,,,,,,,8,,6,8,5
9773,,,,,,,,,8,,,
9774,9,10,,9,7,10,,10,9,8,9,8
9775,,,,,,,,,,,8,
9776,,,,,,,,,,,,
9777,,,,,,,,,,10,,
9778,,,,,,,,,,,,
9779,8,7,,7,,,,7,7,,,7
9780,,,,10,10,,10,10,10,,,
9781,,,,,,,,9,,,,
9782,,,,,,,,,,,,
9783,,,,,,,,7,,,,
9784,,,,,,,,9,,8,,
9785,,,,,,,,,,,,
9786,10,,10,,,9,9,,10,,9,8
9787,,,,,,,,,,,,
9788,,,,,,,,,,,,
9789,,8,,8,,,,8,,,8,
9790,,,,,,,,,,,,
9791,-1,-1,,-1,-1,,,-1,-1,-1,,-1
9792,,,,,,,,,,,,
9793,9,,,,9,,,,9,,,7
9794,10,,,,,,,,,,,
9795,,,,,,10,,,,,,
9796,,,,,,,,,,9,,
9797,,,,,,,,,9,,,6
9798,,,,,,10,,10,9,10,10,
9799,,,,,,,,,,,,
9800,,,,,,,,,10,,,8
